x,y,z,Ground Truth
-0.037109,0.991699,-0.105957,leftSide
-0.037109,0.991699,-0.105957,leftSide
-0.037109,0.991699,-0.105957,leftSide
-0.037109,0.991699,-0.105957,leftSide
-0.038696,0.988647,-0.11499,leftSide
-0.038696,0.988647,-0.11499,leftSide
-0.038696,0.988647,-0.11499,leftSide
-0.038696,0.988647,-0.11499,leftSide
-0.038696,0.988647,-0.11499,leftSide
-0.038696,0.988647,-0.11499,leftSide
-0.038696,0.988647,-0.11499,leftSide
-0.037598,0.98584,-0.102539,leftSide
-0.037598,0.98584,-0.102539,leftSide
-0.037598,0.98584,-0.102539,leftSide
-0.037598,0.98584,-0.102539,leftSide
-0.037598,0.98584,-0.102539,leftSide
-0.037598,0.98584,-0.102539,leftSide
-0.037598,0.98584,-0.102539,leftSide
-0.037598,0.98584,-0.102539,leftSide
-0.037964,0.986328,-0.089233,leftSide
-0.037964,0.986328,-0.089233,leftSide
-0.037964,0.986328,-0.089233,leftSide
-0.037964,0.986328,-0.089233,leftSide
-0.037964,0.986328,-0.089233,leftSide
-0.037964,0.986328,-0.089233,leftSide
-0.037964,0.986328,-0.089233,leftSide
-0.037964,0.986328,-0.089233,leftSide
-0.038818,0.986938,-0.083008,leftSide
-0.038818,0.986938,-0.083008,leftSide
-0.038818,0.986938,-0.083008,leftSide
-0.038818,0.986938,-0.083008,leftSide
-0.038818,0.986938,-0.083008,leftSide
-0.038818,0.986938,-0.083008,leftSide
-0.038818,0.986938,-0.083008,leftSide
-0.03833,0.980591,-0.081177,leftSide
-0.03833,0.980591,-0.081177,leftSide
-0.03833,0.980591,-0.081177,leftSide
-0.03833,0.980591,-0.081177,leftSide
-0.03833,0.980591,-0.081177,leftSide
-0.03833,0.980591,-0.081177,leftSide
-0.03833,0.980591,-0.081177,leftSide
-0.03833,0.980591,-0.081177,leftSide
-0.037964,0.977661,-0.07605,leftSide
-0.037964,0.977661,-0.07605,leftSide
-0.037964,0.977661,-0.07605,leftSide
-0.037964,0.977661,-0.07605,leftSide
