x,y,z,Ground Truth
-0.006226,0.983643,-0.048706,rightSide
-0.006226,0.983643,-0.048706,rightSide
-0.006226,0.983643,-0.048706,rightSide
-0.006226,0.983643,-0.048706,rightSide
-0.004639,0.987793,-0.043701,rightSide
-0.004639,0.987793,-0.043701,rightSide
-0.004639,0.987793,-0.043701,rightSide
-0.004639,0.987793,-0.043701,rightSide
-0.004639,0.987793,-0.043701,rightSide
-0.004639,0.987793,-0.043701,rightSide
-0.004639,0.987793,-0.043701,rightSide
-0.004639,0.987793,-0.043701,rightSide
-0.004761,0.990356,-0.041016,rightSide
-0.004761,0.990356,-0.041016,rightSide
-0.004761,0.990356,-0.041016,rightSide
-0.004761,0.990356,-0.041016,rightSide
-0.004761,0.990356,-0.041016,rightSide
-0.004761,0.990356,-0.041016,rightSide
-0.004761,0.990356,-0.041016,rightSide
-0.004761,0.990356,-0.041016,rightSide
-0.004517,0.987061,-0.041382,rightSide
-0.004517,0.987061,-0.041382,rightSide
-0.004517,0.987061,-0.041382,rightSide
-0.004517,0.987061,-0.041382,rightSide
-0.004517,0.987061,-0.041382,rightSide
-0.004517,0.987061,-0.041382,rightSide
-0.004517,0.987061,-0.041382,rightSide
-0.003296,0.985596,-0.041138,rightSide
-0.003296,0.985596,-0.041138,rightSide
-0.003296,0.985596,-0.041138,rightSide
-0.003296,0.985596,-0.041138,rightSide
-0.003296,0.985596,-0.041138,rightSide
-0.003296,0.985596,-0.041138,rightSide
-0.003296,0.985596,-0.041138,rightSide
-0.003296,0.985596,-0.041138,rightSide
-0.003662,0.987671,-0.046631,rightSide
-0.003662,0.987671,-0.046631,rightSide
-0.003662,0.987671,-0.046631,rightSide
-0.003662,0.987671,-0.046631,rightSide
-0.003662,0.987671,-0.046631,rightSide
-0.003662,0.987671,-0.046631,rightSide
-0.003662,0.987671,-0.046631,rightSide
-0.003662,0.987671,-0.046631,rightSide
-0.004395,0.988403,-0.048218,rightSide
-0.004395,0.988403,-0.048218,rightSide
-0.004395,0.988403,-0.048218,rightSide
-0.004395,0.988403,-0.048218,rightSide
