x,y,z,Ground Truth
-0.007446,-0.010864,0.980103,Spine
-0.007446,-0.010864,0.980103,Spine
-0.007446,-0.010864,0.980103,Spine
-0.007446,-0.010864,0.980103,Spine
-0.007812,-0.010376,0.976196,Spine
-0.007812,-0.010376,0.976196,Spine
-0.007812,-0.010376,0.976196,Spine
-0.007812,-0.010376,0.976196,Spine
-0.007812,-0.010376,0.976196,Spine
-0.007812,-0.010376,0.976196,Spine
-0.007812,-0.010376,0.976196,Spine
-0.007812,-0.010376,0.976196,Spine
-0.00708,-0.010498,0.978638,Spine
-0.00708,-0.010498,0.978638,Spine
-0.00708,-0.010498,0.978638,Spine
-0.00708,-0.010498,0.978638,Spine
-0.00708,-0.010498,0.978638,Spine
-0.00708,-0.010498,0.978638,Spine
-0.00708,-0.010498,0.978638,Spine
-0.008057,-0.010742,0.977173,Spine
-0.008057,-0.010742,0.977173,Spine
-0.008057,-0.010742,0.977173,Spine
-0.008057,-0.010742,0.977173,Spine
-0.008057,-0.010742,0.977173,Spine
-0.008057,-0.010742,0.977173,Spine
-0.008057,-0.010742,0.977173,Spine
-0.008057,-0.010742,0.977173,Spine
-0.008911,-0.01123,0.981689,Spine
-0.008911,-0.01123,0.981689,Spine
-0.008911,-0.01123,0.981689,Spine
-0.008911,-0.01123,0.981689,Spine
-0.008911,-0.01123,0.981689,Spine
-0.008911,-0.01123,0.981689,Spine
-0.008911,-0.01123,0.981689,Spine
-0.008545,-0.013184,0.982788,Spine
-0.008545,-0.013184,0.982788,Spine
-0.008545,-0.013184,0.982788,Spine
-0.008545,-0.013184,0.982788,Spine
-0.008545,-0.013184,0.982788,Spine
-0.008545,-0.013184,0.982788,Spine
-0.008545,-0.013184,0.982788,Spine
-0.008545,-0.013184,0.982788,Spine
-0.009277,-0.015015,0.980957,Spine
-0.009277,-0.015015,0.980957,Spine
-0.009277,-0.015015,0.980957,Spine
-0.009277,-0.015015,0.980957,Spine
-0.009277,-0.015015,0.980957,Spine
-0.009277,-0.015015,0.980957,Spine
-0.009277,-0.015015,0.980957,Spine
-0.009277,-0.015015,0.980957,Spine
-0.007812,-0.015381,0.978149,Spine
-0.007812,-0.015381,0.978149,Spine
-0.007812,-0.015381,0.978149,Spine
-0.007812,-0.015381,0.978149,Spine
-0.007812,-0.015381,0.978149,Spine
-0.007812,-0.015381,0.978149,Spine
-0.007812,-0.015381,0.978149,Spine
-0.008789,-0.01416,0.978027,Spine
-0.008789,-0.01416,0.978027,Spine
-0.008789,-0.01416,0.978027,Spine
-0.008789,-0.01416,0.978027,Spine
-0.008789,-0.01416,0.978027,Spine
-0.008789,-0.01416,0.978027,Spine
-0.008789,-0.01416,0.978027,Spine
-0.008789,-0.01416,0.978027,Spine
-0.008057,-0.012085,0.979614,Spine
-0.008057,-0.012085,0.979614,Spine
-0.008057,-0.012085,0.979614,Spine
-0.008057,-0.012085,0.979614,Spine
-0.008057,-0.012085,0.979614,Spine
-0.008057,-0.012085,0.979614,Spine
-0.008057,-0.012085,0.979614,Spine
-0.007812,-0.010498,0.981812,Spine
-0.007812,-0.010498,0.981812,Spine
-0.007812,-0.010498,0.981812,Spine
-0.007812,-0.010498,0.981812,Spine
-0.007812,-0.010498,0.981812,Spine
-0.007812,-0.010498,0.981812,Spine
-0.007812,-0.010498,0.981812,Spine
-0.008179,-0.009766,0.979492,Spine
-0.008179,-0.009766,0.979492,Spine
-0.008179,-0.009766,0.979492,Spine
-0.008179,-0.009766,0.979492,Spine
-0.008179,-0.009766,0.979492,Spine
-0.008179,-0.009766,0.979492,Spine
-0.008179,-0.009766,0.979492,Spine
-0.008179,-0.009766,0.979492,Spine
-0.008667,-0.009521,0.978271,Spine
-0.008667,-0.009521,0.978271,Spine
-0.008667,-0.009521,0.978271,Spine
-0.008667,-0.009521,0.978271,Spine
-0.008667,-0.009521,0.978271,Spine
-0.008667,-0.009521,0.978271,Spine
-0.008667,-0.009521,0.978271,Spine
-0.008667,-0.009521,0.978271,Spine
-0.008179,-0.009766,0.978271,Spine
-0.008179,-0.009766,0.978271,Spine
-0.008179,-0.009766,0.978271,Spine
-0.008179,-0.009766,0.978271,Spine
-0.008179,-0.009766,0.978271,Spine
-0.008179,-0.009766,0.978271,Spine
-0.008179,-0.009766,0.978271,Spine
-0.008179,-0.011719,0.980103,Spine
-0.008179,-0.011719,0.980103,Spine
-0.008179,-0.011719,0.980103,Spine
-0.008179,-0.011719,0.980103,Spine
-0.008179,-0.011719,0.980103,Spine
-0.008179,-0.011719,0.980103,Spine
-0.008179,-0.011719,0.980103,Spine
-0.008179,-0.011719,0.980103,Spine
-0.006958,-0.014282,0.981079,Spine
-0.006958,-0.014282,0.981079,Spine
-0.006958,-0.014282,0.981079,Spine
-0.006958,-0.014282,0.981079,Spine
-0.006958,-0.014282,0.981079,Spine
-0.006958,-0.014282,0.981079,Spine
-0.006958,-0.014282,0.981079,Spine
-0.006714,-0.014771,0.980957,Spine
-0.006714,-0.014771,0.980957,Spine
-0.006714,-0.014771,0.980957,Spine
-0.006714,-0.014771,0.980957,Spine
-0.006714,-0.014771,0.980957,Spine
-0.006714,-0.014771,0.980957,Spine
-0.006714,-0.014771,0.980957,Spine
-0.006714,-0.014771,0.980957,Spine
-0.007812,-0.013184,0.97937,Spine
-0.007812,-0.013184,0.97937,Spine
-0.007812,-0.013184,0.97937,Spine
-0.007812,-0.013184,0.97937,Spine
-0.007812,-0.013184,0.97937,Spine
-0.007812,-0.013184,0.97937,Spine
-0.007812,-0.013184,0.97937,Spine
-0.007812,-0.013184,0.97937,Spine
-0.008545,-0.013306,0.981689,Spine
-0.008545,-0.013306,0.981689,Spine
-0.008545,-0.013306,0.981689,Spine
-0.008545,-0.013306,0.981689,Spine
-0.008545,-0.013306,0.981689,Spine
-0.008545,-0.013306,0.981689,Spine
-0.008545,-0.013306,0.981689,Spine
-0.008667,-0.013062,0.981567,Spine
-0.008667,-0.013062,0.981567,Spine
-0.008667,-0.013062,0.981567,Spine
-0.008667,-0.013062,0.981567,Spine
-0.008667,-0.013062,0.981567,Spine
-0.008667,-0.013062,0.981567,Spine
-0.008667,-0.013062,0.981567,Spine
-0.008667,-0.013062,0.981567,Spine
-0.008911,-0.012817,0.980713,Spine
-0.008911,-0.012817,0.980713,Spine
-0.008911,-0.012817,0.980713,Spine
-0.008911,-0.012817,0.980713,Spine
-0.008911,-0.012817,0.980713,Spine
-0.008911,-0.012817,0.980713,Spine
-0.008911,-0.012817,0.980713,Spine
-0.009033,-0.010498,0.978638,Spine
-0.009033,-0.010498,0.978638,Spine
-0.009033,-0.010498,0.978638,Spine
-0.009033,-0.010498,0.978638,Spine
-0.009033,-0.010498,0.978638,Spine
-0.009033,-0.010498,0.978638,Spine
-0.009033,-0.010498,0.978638,Spine
-0.009033,-0.010498,0.978638,Spine
-0.007935,-0.01001,0.980103,Spine
-0.007935,-0.01001,0.980103,Spine
-0.007935,-0.01001,0.980103,Spine
-0.007935,-0.01001,0.980103,Spine
-0.007935,-0.01001,0.980103,Spine
-0.007935,-0.01001,0.980103,Spine
-0.007935,-0.01001,0.980103,Spine
-0.007935,-0.01001,0.980103,Spine
-0.007935,-0.010864,0.979736,Spine
-0.007935,-0.010864,0.979736,Spine
-0.007935,-0.010864,0.979736,Spine
-0.007935,-0.010864,0.979736,Spine
-0.007935,-0.010864,0.979736,Spine
-0.007935,-0.010864,0.979736,Spine
-0.007935,-0.010864,0.979736,Spine
-0.007812,-0.011719,0.980713,Spine
-0.007812,-0.011719,0.980713,Spine
-0.007812,-0.011719,0.980713,Spine
-0.007812,-0.011719,0.980713,Spine
-0.007812,-0.011719,0.980713,Spine
-0.007812,-0.011719,0.980713,Spine
-0.007812,-0.011719,0.980713,Spine
-0.007812,-0.011719,0.980713,Spine
-0.008179,-0.012573,0.980835,Spine
-0.008179,-0.012573,0.980835,Spine
-0.008179,-0.012573,0.980835,Spine
-0.008179,-0.012573,0.980835,Spine
-0.008179,-0.012573,0.980835,Spine
-0.008179,-0.012573,0.980835,Spine
-0.008179,-0.012573,0.980835,Spine
-0.008179,-0.012573,0.980835,Spine
-0.008911,-0.012451,0.980591,Spine
-0.008911,-0.012451,0.980591,Spine
-0.008911,-0.012451,0.980591,Spine
-0.008911,-0.012451,0.980591,Spine
-0.008911,-0.012451,0.980591,Spine
-0.008911,-0.012451,0.980591,Spine
-0.008911,-0.012451,0.980591,Spine
-0.007935,-0.013916,0.981567,Spine
-0.007935,-0.013916,0.981567,Spine
-0.007935,-0.013916,0.981567,Spine
-0.007935,-0.013916,0.981567,Spine
-0.007935,-0.013916,0.981567,Spine
-0.007935,-0.013916,0.981567,Spine
-0.007935,-0.013916,0.981567,Spine
-0.007935,-0.013916,0.981567,Spine
-0.007812,-0.014404,0.981812,Spine
-0.007812,-0.014404,0.981812,Spine
-0.007812,-0.014404,0.981812,Spine
-0.007812,-0.014404,0.981812,Spine
-0.007812,-0.014404,0.981812,Spine
-0.007812,-0.014404,0.981812,Spine
-0.007812,-0.014404,0.981812,Spine
-0.007812,-0.012573,0.981079,Spine
-0.007812,-0.012573,0.981079,Spine
-0.007812,-0.012573,0.981079,Spine
-0.007812,-0.012573,0.981079,Spine
-0.007812,-0.012573,0.981079,Spine
-0.007812,-0.012573,0.981079,Spine
-0.007812,-0.012573,0.981079,Spine
-0.008179,-0.011475,0.979492,Spine
-0.008179,-0.011475,0.979492,Spine
-0.008179,-0.011475,0.979492,Spine
-0.008179,-0.011475,0.979492,Spine
-0.008179,-0.011475,0.979492,Spine
-0.008179,-0.011475,0.979492,Spine
-0.008179,-0.011475,0.979492,Spine
-0.008179,-0.011475,0.979492,Spine
-0.007935,-0.010864,0.980957,Spine
-0.007935,-0.010864,0.980957,Spine
-0.007935,-0.010864,0.980957,Spine
-0.007935,-0.010864,0.980957,Spine
-0.007935,-0.010864,0.980957,Spine
-0.007935,-0.010864,0.980957,Spine
-0.007935,-0.010864,0.980957,Spine
-0.007202,-0.011841,0.981445,Spine
-0.007202,-0.011841,0.981445,Spine
-0.007202,-0.011841,0.981445,Spine
-0.007202,-0.011841,0.981445,Spine
-0.007202,-0.011841,0.981445,Spine
-0.007202,-0.011841,0.981445,Spine
-0.007202,-0.011841,0.981445,Spine
-0.007202,-0.011841,0.981445,Spine
-0.008057,-0.012573,0.982422,Spine
-0.008057,-0.012573,0.982422,Spine
-0.008057,-0.012573,0.982422,Spine
-0.008057,-0.012573,0.982422,Spine
-0.008057,-0.012573,0.982422,Spine
-0.008057,-0.012573,0.982422,Spine
-0.008057,-0.012573,0.982422,Spine
-0.008057,-0.012573,0.982422,Spine
-0.007812,-0.011841,0.981567,Spine
-0.007812,-0.011841,0.981567,Spine
-0.007812,-0.011841,0.981567,Spine
-0.007812,-0.011841,0.981567,Spine
-0.007812,-0.011841,0.981567,Spine
-0.007812,-0.011841,0.981567,Spine
-0.007812,-0.011841,0.981567,Spine
-0.007202,-0.011475,0.979004,Spine
-0.007202,-0.011475,0.979004,Spine
-0.007202,-0.011475,0.979004,Spine
-0.007202,-0.011475,0.979004,Spine
-0.007202,-0.011475,0.979004,Spine
-0.007202,-0.011475,0.979004,Spine
-0.007202,-0.011475,0.979004,Spine
-0.007202,-0.011475,0.979004,Spine
-0.006836,-0.013916,0.981934,Spine
-0.006836,-0.013916,0.981934,Spine
-0.006836,-0.013916,0.981934,Spine
-0.006836,-0.013916,0.981934,Spine
-0.006836,-0.013916,0.981934,Spine
-0.006836,-0.013916,0.981934,Spine
-0.006836,-0.013916,0.981934,Spine
-0.007568,-0.013184,0.981201,Spine
-0.007568,-0.013184,0.981201,Spine
-0.007568,-0.013184,0.981201,Spine
-0.007568,-0.013184,0.981201,Spine
-0.007568,-0.013184,0.981201,Spine
-0.007568,-0.013184,0.981201,Spine
-0.007568,-0.013184,0.981201,Spine
-0.007568,-0.013184,0.981201,Spine
-0.009155,-0.013184,0.982056,Spine
-0.009155,-0.013184,0.982056,Spine
-0.009155,-0.013184,0.982056,Spine
-0.009155,-0.013184,0.982056,Spine
-0.009155,-0.013184,0.982056,Spine
-0.009155,-0.013184,0.982056,Spine
-0.009155,-0.013184,0.982056,Spine
-0.009155,-0.013184,0.982056,Spine
-0.009644,-0.012817,0.982422,Spine
-0.009644,-0.012817,0.982422,Spine
-0.009644,-0.012817,0.982422,Spine
-0.009644,-0.012817,0.982422,Spine
-0.009644,-0.012817,0.982422,Spine
-0.009644,-0.012817,0.982422,Spine
-0.009644,-0.012817,0.982422,Spine
-0.010376,-0.011841,0.984131,Spine
-0.010376,-0.011841,0.984131,Spine
-0.010376,-0.011841,0.984131,Spine
-0.010376,-0.011841,0.984131,Spine
-0.010376,-0.011841,0.984131,Spine
-0.010376,-0.011841,0.984131,Spine
-0.010376,-0.011841,0.984131,Spine
